Unnamed: 0,SeqID,PAS_261_300,distance_261_300,PAS_301_350,distance_301_350,AllOligomerScore_200_260,AllOligomerScore_261_301,AllOligomerScore_290_310,AllOligomerScore_301_350,Y
8176,>NC_004354.4:8757353-8757953,3.77,0,3.98,18,143.68,80.16,50.37,125.58,1
8177,>NC_004354.4:9275619-9276219,2.66,18,2.95,6,74.71,64.47,25.12,61.35,1
8178,>NT_033778.4:12144578-12145178,3.2,24,2.13,41,94.97,72.41,25.88,45.29,1
8179,>NT_033777.3:17532412-17533012,3.22,23,3.46,21,71.42,71.68,31.2,85.6,1
8180,>NT_033777.3:20303635-20304235,3.77,14,3.2,8,130.2,84.18,31.15,71.83,1
8181,>NT_033777.3:26619924-26620524,3.49,23,3.98,9,85.33,73.18,32.31,78.7,1
8182,>NT_033779.5:868373-868973,3.57,20,3.2,43,93.34,65.81,31.71,78.48,1
8183,>NT_033779.5:16722932-16723532,3.98,25,3.61,41,141.43,101.89,43.6,90.74,1
8184,>NT_033779.5:10338266-10338866,3.24,18,3.61,6,100.21,67.63,33.4,88.25,1
8185,>NT_037436.4:19256813-19257413,3.29,9,3.14,15,100.38,67.98,23.45,80.09,1
8186,>NT_033777.3:16445273-16445873,3.53,20,2.72,17,125.61,87.51,29.62,79.55,1
8187,>NC_004353.4:538046-538646,3.23,0,3.36,43,109.16,78.56,39.87,73.34,1
8188,>NT_033777.3:21620987-21621587,3.61,14,3.77,10,151.53,74.7,32.15,114.86,1
8189,>NC_004354.4:2578791-2579391,3.06,22,2.71,43,67.72,55.93,26.02,50.23,1
8190,>NT_037436.4:3232682-3233282,2.69,12,2.74,27,81.58,67.62,27.4,66.48,1
8191,>NT_033777.3:27692490-27693090,3.61,12,3.43,3,103.94,64.58,22.1,85.24,1
8192,>NT_033778.4:24581657-24582257,3.77,20,3.61,32,135.42,89.2,35.98,83.34,1
8193,>NT_033777.3:13639133-13639733,3.12,14,3.74,43,100.19,81.26,41.06,78.66,1
8194,>NT_033777.3:9628638-9629238,3.36,0,2.36,42,73.12,73.7,36.13,50.05,1
8195,>NT_037436.4:17909383-17909983,3.37,30,3.98,42,119.34,75.72,38.5,83.41,1
8196,>NT_033777.3:25620305-25620905,3.36,17,2.83,4,104.1,72.77,32.67,74.85,1
8197,>NT_033779.5:10209545-10210145,3.26,27,3.67,1,90.32,79.84,29.77,87.79,1
8198,>NC_004353.4:566684-567284,3.49,19,3.61,11,122.2,60.02,28.38,97.44,1
8199,>NC_004353.4:264940-265540,3.61,22,3.24,2,117.84,88.44,30.92,105.5,1
8200,>NT_033779.5:3475038-3475638,3.26,6,3.36,43,106.51,76.99,35.58,75.6,1
8201,>NC_004354.4:16801702-16802302,3.74,28,3.33,28,88.06,84.23,31.03,57.5,1
8202,>NT_033778.4:7381813-7382413,3.61,12,3.53,3,114.14,64.47,28.44,90.96,1
8203,>NT_037436.4:4207435-4208035,3.26,22,3.33,0,81.44,75.16,32.78,82.72,1
8204,>NT_033778.4:4829474-4830074,3.2,32,3.18,42,130.41,74.07,35.14,99.02,1
8205,>NT_037436.4:10640732-10641332,3.98,29,2.4,43,74.21,55.31,26.16,51.5,1
8206,>NT_033777.3:16649724-16650324,3.57,1,3.26,37,115.21,62.61,39.71,71.36,1
8207,>NC_004354.4:13773947-13774547,3.14,3,2.43,26,92.71,71.66,29.18,62.68,1
8208,>NT_033777.3:25873423-25874023,3.23,25,3.74,39,79.29,79.75,39.62,84.82,1
8209,>NC_004354.4:15228444-15229044,3.61,13,3.26,43,101.23,65.38,32.97,56.79,1
8210,>NT_033777.3:15358859-15359459,3.2,19,3.26,6,101.14,73.4,27.77,84.8,1
8211,>NT_037436.4:7432361-7432961,3.26,16,3.61,38,119.15,77.96,36.15,96.64,1
8212,>NT_037436.4:18878662-18879262,3.43,16,2.6,42,114.15,79.76,34.98,69.22,1
8213,>NT_033777.3:30727534-30728134,3.26,17,2.32,42,77.91,55.58,21.44,57.99,1
8214,>NT_033778.4:22633670-22634270,3.26,34,3.77,7,93.33,66.14,29.47,90.21,1
8215,>NT_037436.4:16370639-16371239,3.49,22,3.24,36,107.41,74.65,20.69,84.29,1
8216,>NT_033778.4:21393630-21394230,3.36,0,3.01,10,114.37,87.7,40.97,88.36,1
8217,>NT_033778.4:13505808-13506408,3.98,19,3.12,7,94.12,96.21,34.28,83.66,1
8218,>NT_033777.3:22078630-22079230,3.36,11,2.88,2,107.11,71.43,31.95,77.32,1
8219,>NT_033778.4:22494042-22494642,3.28,13,2.85,34,116.78,67.38,24.22,62.79,1
8220,>NT_033779.5:21133945-21134545,3.49,16,3.98,42,100.58,67.5,41.02,86.96,1
8221,>NT_033777.3:27057602-27058202,3.57,0,3.14,13,95.26,64.09,36.24,86.33,1
8222,>NT_033777.3:25920929-25921529,3.37,4,3.74,19,74.3,76.03,29.08,78.35,1
8223,>NT_033779.5:5678876-5679476,3.53,0,3.18,15,55.19,65.54,35.27,85.52,1
8224,>NT_033777.3:28607918-28608518,2.72,21,2.27,36,98.27,53.76,17.59,45.52,1
8225,>NT_033779.5:6906614-6907214,3.98,27,3.22,42,130.91,87.48,30.62,80.23,1
8226,>NT_033777.3:27932795-27933395,2.71,10,3.01,22,112.34,53.62,23.42,68.83,1
8227,>NT_033778.4:13587978-13588578,3.26,23,3.37,17,84.63,61.24,25.36,73.51,1
8228,>NT_033778.4:10156048-10156648,3.98,0,3.5,27,122.39,121.19,45.44,86.75,1
8229,>NT_033778.4:11361555-11362155,3.26,24,3.12,18,107.15,63.4,30.18,68.96,1
8230,>NT_033778.4:13863963-13864563,3.12,28,3.98,10,114.18,58.71,37.78,124.16,1
8231,>NT_033778.4:6659998-6660598,3.05,20,3.74,15,77.81,71.29,38.9,91.54,1
8232,>NT_033779.5:1008048-1008648,3.98,11,2.47,41,100.03,109.34,34.2,58.01,1
8233,>NT_033778.4:11577190-11577790,3.77,0,3.12,42,127.53,83.5,44.1,77.88,1
8234,>NC_004354.4:15995626-15996226,3.61,6,3.49,11,97.54,84.36,38.08,96.4,1
8235,>NT_033777.3:23759337-23759937,3.49,7,3.57,43,108.92,69.17,38.0,77.65,1
8236,>NT_033778.4:12297928-12298528,3.29,18,3.57,43,94.88,70.97,32.02,86.58,1
8237,>NT_033777.3:6361343-6361943,3.26,12,3.43,43,129.46,71.11,35.19,67.9,1
8238,>NT_033778.4:11305270-11305870,2.75,17,2.88,13,112.02,54.19,23.41,80.05,1
8239,>NT_033778.4:16229744-16230344,3.53,6,3.22,33,101.47,82.35,40.82,84.57,1
8240,>NT_033779.5:9702192-9702792,3.46,19,3.53,17,97.53,68.89,24.01,108.41,1
8241,>NT_033777.3:24535997-24536597,2.69,4,3.61,3,114.72,64.64,23.1,91.03,1
8242,>NC_004354.4:15350873-15351473,3.43,32,3.98,29,99.91,88.66,33.71,132.4,1
8243,>NT_033778.4:4565005-4565605,3.67,33,3.98,42,109.54,89.39,45.28,110.47,1
8244,>NC_004354.4:11801287-11801887,3.77,18,3.01,42,114.75,88.33,43.34,65.19,1
8245,>NC_004354.4:17068347-17068947,3.98,11,3.61,42,157.09,84.12,45.31,63.93,1
8246,>NT_033778.4:20261088-20261688,3.36,29,2.83,21,96.16,61.76,29.24,66.52,1
8247,>NT_033777.3:4466057-4466657,3.12,24,3.53,26,99.63,79.27,37.54,83.23,1
8248,>NT_037436.4:15560731-15561331,3.12,27,2.69,17,78.97,71.71,32.17,74.35,1
8249,>NT_033778.4:10126383-10126983,3.23,1,3.43,6,78.25,81.16,40.34,89.55,1
8250,>NT_033779.5:5956192-5956792,3.25,8,3.61,1,87.73,69.17,36.15,73.07,1
8251,>NT_033779.5:12993559-12994159,3.61,22,2.66,43,114.11,61.5,22.39,53.93,1
8252,>NT_033779.5:21663506-21664106,3.67,18,3.37,6,110.57,96.17,43.1,81.28,1
8253,>NT_033777.3:13651904-13652504,3.0,9,3.06,8,127.7,70.97,24.82,67.88,1
8254,>NC_004354.4:16321403-16322003,2.74,0,2.57,42,81.28,48.69,29.64,49.87,1
8255,>NT_033779.5:16507778-16508378,3.49,31,3.12,42,98.94,60.72,30.43,62.78,1
8256,>NT_033777.3:8815625-8816225,3.77,10,3.49,13,67.3,80.36,36.79,93.98,1
8257,>NT_037436.4:19538231-19538831,3.2,16,3.12,8,86.63,68.44,25.19,90.42,1
8258,>NT_037436.4:22732852-22733452,3.77,4,3.74,13,76.8,75.77,38.81,77.16,1
8259,>NT_033779.5:11115668-11116268,3.2,22,2.9,42,99.21,60.54,36.75,73.28,1
8260,>NT_033777.3:27564710-27565310,3.25,24,3.36,10,125.11,74.34,25.06,79.95,1
8261,>NT_037436.4:22866815-22867415,3.18,18,3.61,2,119.29,66.32,31.97,67.21,1
8262,>NT_033777.3:5665023-5665623,3.67,17,3.29,5,110.52,75.37,33.86,85.66,1
8263,>NT_033777.3:9062868-9063468,3.77,34,3.37,33,103.52,66.0,25.35,79.14,1
8264,>NT_033777.3:17685468-17686068,3.12,10,3.61,11,105.43,67.34,38.94,96.98,1
8265,>NC_004354.4:12489044-12489644,3.77,14,3.98,40,94.03,79.32,44.77,119.97,1
8266,>NT_033777.3:10307951-10308551,3.18,32,3.98,11,89.5,65.65,34.89,92.4,1
8267,>NT_037436.4:27083053-27083653,3.98,20,3.61,20,107.06,79.29,32.47,93.27,1
8268,>NT_033777.3:13388899-13389499,3.61,17,2.88,29,99.19,76.94,26.42,67.96,1
8269,>NC_004354.4:6813507-6814107,3.74,22,3.98,39,101.21,82.25,42.93,93.67,1
8270,>NT_037436.4:6591664-6592264,2.95,31,3.12,18,73.74,58.54,30.77,81.8,1
8271,>NT_033778.4:15223475-15224075,3.49,11,3.12,30,95.27,73.59,23.05,77.15,1
8272,>NT_033778.4:10125881-10126481,3.53,23,2.85,42,92.08,82.9,37.7,85.23,1
8273,>NT_033779.5:18833731-18834331,3.22,33,3.05,12,106.47,64.49,28.92,79.68,1
8274,>NT_037436.4:18684122-18684722,3.28,34,3.28,41,78.05,67.5,26.83,61.11,1
8275,>NT_037436.4:15484105-15484705,3.2,19,3.49,27,98.48,68.19,31.34,88.55,1
8276,>NT_037436.4:19881602-19882202,3.77,13,3.18,42,113.27,81.41,27.83,56.78,1
8277,>NC_004354.4:9172534-9173134,3.77,2,3.98,35,111.67,73.02,46.52,110.79,1
8278,>NT_033777.3:12380515-12381115,3.24,13,3.53,43,103.36,62.85,38.08,70.46,1
8279,>NT_033777.3:25606556-25607156,3.98,11,3.61,2,81.41,89.55,27.87,75.59,1
8280,>NC_004354.4:20771807-20772407,3.33,7,3.49,42,130.19,78.74,35.36,79.94,1
8281,>NC_004354.4:16797814-16798414,3.53,21,3.77,7,114.94,83.56,36.79,88.21,1
8282,>NT_033777.3:4786104-4786704,3.49,23,3.98,12,99.27,80.09,32.75,107.24,1
8283,>NT_033778.4:17590839-17591439,2.88,26,2.71,43,125.12,54.4,25.7,52.85,1
8284,>NT_033778.4:12930820-12931420,3.22,1,3.06,5,87.76,66.88,29.26,73.87,1
8285,>NC_004354.4:9574826-9575426,3.5,14,3.12,42,83.75,91.83,32.88,67.97,1
8286,>NT_033777.3:25260663-25261263,3.74,20,3.49,26,62.36,65.55,28.96,72.51,1
8287,>NT_037436.4:8938765-8939365,3.98,29,2.55,43,138.47,83.42,34.92,60.64,1
8288,>NT_037436.4:19052719-19053319,3.2,27,3.12,42,88.37,63.88,30.71,65.46,1
8289,>NT_033779.5:8430703-8431303,3.61,26,3.98,25,106.25,77.46,21.28,102.67,1
8290,>NT_033777.3:16350437-16351037,3.26,0,3.98,23,101.79,69.74,37.25,108.92,1
8291,>NT_033778.4:13972860-13973460,3.98,19,3.57,9,102.03,78.43,30.72,80.39,1
8292,>NT_033779.5:19532685-19533285,3.49,25,3.0,10,81.72,73.47,29.88,64.75,1
8293,>NT_033779.5:21760615-21761215,3.5,10,3.24,10,119.57,83.36,40.38,86.23,1
8294,>NT_037436.4:11092300-11092900,3.46,9,3.98,30,94.75,73.14,44.31,111.55,1
8295,>NT_033779.5:16508008-16508608,3.98,6,3.98,5,62.39,121.38,44.47,103.82,1
8296,>NT_033777.3:16374206-16374806,3.24,23,3.77,11,105.12,82.26,35.18,82.65,1
8297,>NT_033778.4:18616394-18616994,3.74,24,2.55,19,81.96,79.3,29.75,67.47,1
8298,>NT_033779.5:2789444-2790044,3.37,24,2.69,3,102.23,69.39,19.73,62.48,1
8299,>NT_033778.4:9838375-9838975,3.12,10,3.06,26,75.74,63.56,28.58,59.17,1
8300,>NT_033778.4:18796964-18797564,2.74,2,3.98,41,79.0,55.9,40.28,127.34,1
8301,>NT_037436.4:1949962-1950562,3.2,12,3.61,42,79.62,56.82,25.53,81.26,1
8302,>NC_004354.4:16805454-16806054,3.18,20,3.57,1,91.19,57.04,21.85,71.66,1
8303,>NT_033779.5:1706890-1707490,2.83,30,3.49,22,118.43,62.07,28.34,84.46,1
8304,>NT_033779.5:17628062-17628662,3.57,9,3.22,16,104.56,72.77,32.73,75.36,1
8305,>NT_037436.4:1730915-1731515,3.5,20,3.12,9,68.19,71.89,33.99,80.79,1
8306,>NT_037436.4:23040716-23041316,3.98,0,3.77,39,117.16,88.38,42.77,62.59,1
8307,>NT_033778.4:22393715-22394315,3.61,9,2.4,39,110.0,81.36,32.25,45.47,1
8308,>NT_033778.4:14645994-14646594,3.22,3,3.26,16,125.31,58.79,28.38,84.02,1
8309,>NT_033777.3:31614923-31615523,3.98,3,3.74,0,97.82,99.56,41.47,95.97,1
8310,>NT_033778.4:13495306-13495906,3.2,9,3.37,39,132.61,63.19,31.18,94.54,1
8311,>NT_033779.5:4479091-4479691,3.09,31,3.77,16,129.81,74.22,33.16,103.24,1
8312,>NT_037436.4:8190160-8190760,3.49,14,2.37,42,80.57,69.19,26.64,52.9,1
8313,>NT_033779.5:10324690-10325290,3.61,25,2.63,42,110.45,70.59,26.94,73.7,1
8314,>NT_033779.5:10739984-10740584,3.09,0,2.58,38,83.92,61.59,30.51,63.41,1
8315,>NC_004354.4:13213668-13214268,3.06,25,2.54,36,96.75,67.19,23.49,55.09,1
8316,>NC_004354.4:11145258-11145858,3.53,21,3.12,31,97.05,92.67,35.71,90.88,1
8317,>NT_033778.4:13841461-13842061,3.57,6,3.28,41,107.01,89.58,39.89,65.62,1
8318,>NT_037436.4:9008324-9008924,3.26,20,3.53,31,79.88,63.8,34.56,85.38,1
8319,>NT_033778.4:21608096-21608696,3.18,32,3.22,43,112.04,56.19,30.37,66.52,1
8320,>NT_037436.4:16085019-16085619,3.49,16,2.69,10,109.76,73.91,28.83,60.11,1
8321,>NT_037436.4:3171265-3171865,3.37,34,2.94,15,83.76,63.01,31.65,81.33,1
8322,>NT_037436.4:16079289-16079889,3.53,15,3.98,21,109.67,75.48,36.95,116.62,1
8323,>NT_037436.4:2787316-2787916,3.46,13,3.77,17,116.52,76.82,42.42,105.93,1
8324,>NT_033779.5:1824089-1824689,3.36,11,3.05,26,76.12,70.01,27.76,71.97,1
8325,>NT_033778.4:17574679-17575279,3.49,16,3.61,33,90.56,70.98,29.66,88.86,1
8326,>NT_037436.4:10858218-10858818,3.74,10,3.98,41,133.52,83.97,47.08,123.44,1
8327,>NT_033777.3:20809596-20810196,3.57,10,3.49,5,97.41,69.49,28.91,87.61,1
8328,>NT_033779.5:18079919-18080519,3.05,2,3.98,41,100.61,62.78,41.35,80.0,1
8329,>NT_033777.3:5787165-5787765,3.49,26,2.42,42,99.79,74.9,28.41,56.74,1
8330,>NT_033779.5:856339-856939,3.28,29,3.46,42,97.6,64.03,35.55,63.21,1
8331,>NC_004354.4:16588625-16589225,3.26,11,3.98,21,118.45,62.8,30.83,80.25,1
8332,>NT_033777.3:22078163-22078763,3.77,20,3.28,13,112.83,75.21,28.11,75.5,1
8333,>NC_004354.4:17843088-17843688,3.2,34,2.77,37,105.16,62.48,30.9,73.59,1
8334,>NT_033778.4:11642059-11642659,3.28,2,3.22,19,88.06,71.95,36.41,77.79,1
8335,>NT_037436.4:11463289-11463889,3.61,10,3.57,24,93.58,76.22,30.92,83.08,1
8336,>NT_033779.5:13307474-13308074,3.12,7,3.74,10,63.59,53.17,24.9,84.7,1
8337,>NC_004354.4:20420794-20421394,3.98,21,3.2,21,65.26,67.84,25.24,80.02,1
8338,>NT_037436.4:216179-216779,3.77,12,3.61,7,94.98,73.43,34.73,89.06,1
8339,>NC_004354.4:14784842-14785442,2.83,17,3.61,24,106.16,60.54,26.93,91.76,1
8340,>NT_037436.4:5761200-5761800,2.74,23,2.66,43,128.12,57.17,25.55,49.63,1
8341,>NT_033778.4:23877142-23877742,3.33,1,3.06,7,86.49,74.72,30.8,62.16,1
8342,>NT_037436.4:11816347-11816947,2.75,21,2.3,0,94.35,54.46,25.57,54.24,1
8343,>NT_037436.4:2122373-2122973,3.77,26,3.5,5,64.24,77.1,39.01,86.27,1
8344,>NT_033777.3:30390109-30390709,3.26,29,2.95,32,81.3,67.38,31.81,81.75,1
8345,>NT_033779.5:211349-211949,3.5,19,3.12,31,100.43,69.43,22.09,80.09,1
8346,>NT_033777.3:25267450-25268050,3.77,9,3.49,3,82.1,72.99,29.19,87.74,1
8347,>NT_037436.4:18618431-18619031,3.53,32,3.98,0,135.71,72.32,35.07,73.54,1
8348,>NT_033779.5:16542963-16543563,3.61,10,3.37,24,102.88,77.32,25.72,66.65,1
8349,>NT_033779.5:13774173-13774773,3.77,1,2.69,17,94.27,62.82,32.31,68.55,1
8350,>NC_004354.4:9152331-9152931,3.77,11,3.98,0,108.61,89.77,38.65,107.15,1
8351,>NT_033777.3:23731229-23731829,3.67,33,3.25,41,110.35,68.64,41.21,74.74,1
8352,>NT_033779.5:15096594-15097194,3.74,20,3.46,42,113.99,67.2,36.14,64.11,1
8353,>NT_033779.5:21134032-21134632,3.57,12,3.05,43,93.24,62.01,27.79,76.34,1
8354,>NC_004354.4:15827786-15828386,3.25,15,3.57,17,123.82,76.31,31.03,64.89,1
8355,>NT_033779.5:11644346-11644946,3.49,12,2.69,18,97.48,59.83,25.63,57.85,1
8356,>NT_033778.4:18864556-18865156,3.26,0,3.12,4,94.56,67.76,35.66,85.81,1
8357,>NT_037436.4:17063473-17064073,3.5,5,3.57,43,130.21,72.15,34.64,90.02,1
8358,>NT_033779.5:14358188-14358788,3.36,32,3.09,36,105.78,57.78,26.1,74.1,1
8359,>NC_004354.4:6093782-6094382,3.67,15,3.98,35,120.17,80.51,43.9,121.57,1
8360,>NT_037436.4:21484341-21484941,3.57,1,3.98,0,115.66,71.02,43.26,95.24,1
8361,>NT_033777.3:26188704-26189304,2.6,17,2.68,20,66.73,56.19,28.69,58.0,1
8362,>NC_004354.4:18377216-18377816,3.61,22,2.23,43,85.93,65.34,22.39,39.09,1
8363,>NT_037436.4:21837050-21837650,3.36,11,3.43,43,125.73,61.9,34.39,71.92,1
8364,>NT_033778.4:6619923-6620523,3.26,20,3.74,2,126.79,80.48,39.66,83.46,1
8365,>NC_004354.4:20109768-20110368,2.94,7,3.18,42,116.84,59.11,36.96,71.49,1
8366,>NT_037436.4:18132295-18132895,2.95,25,3.98,31,78.29,52.29,31.4,113.78,1
8367,>NT_033777.3:5579280-5579880,3.77,7,3.49,1,101.05,76.73,33.3,85.41,1
8368,>NT_033779.5:13736838-13737438,3.28,26,3.09,20,99.79,69.6,28.28,73.5,1
8369,>NC_004354.4:3386894-3387494,3.57,0,3.98,42,116.48,79.08,46.43,102.5,1
8370,>NC_004354.4:3462237-3462837,3.36,1,3.2,21,105.7,74.35,31.11,77.13,1
8371,>NT_033777.3:11433188-11433788,3.61,3,2.96,42,81.54,65.47,43.98,67.78,1
8372,>NC_004354.4:2349191-2349791,3.16,19,3.29,42,83.57,65.88,33.15,91.26,1
8373,>NC_004354.4:2599172-2599772,3.05,30,2.86,38,78.49,61.55,26.84,73.05,1
8374,>NT_033777.3:5678671-5679271,3.07,16,3.98,42,125.34,75.36,34.06,105.27,1
8375,>NC_004354.4:16317360-16317960,3.43,19,3.61,0,101.01,77.08,37.2,69.67,1
8376,>NT_033777.3:16086828-16087428,3.5,13,3.74,25,104.87,79.06,31.53,91.39,1
8377,>NT_037436.4:16373202-16373802,3.61,16,3.01,18,90.37,80.4,21.29,72.13,1
8378,>NT_037436.4:9111707-9112307,2.93,1,3.98,30,64.09,42.25,42.11,117.29,1
8379,>NC_004353.4:110427-111027,3.26,14,3.09,30,95.73,68.48,30.54,85.58,1
8380,>NC_004354.4:12022415-12023015,2.95,13,3.77,33,85.89,64.17,25.32,83.01,1
8381,>NT_033777.3:19898529-19899129,3.98,2,2.71,43,112.03,112.49,38.02,64.26,1
8382,>NC_004354.4:8247698-8248298,3.12,14,3.28,10,87.1,66.3,30.34,81.6,1
8383,>NT_033779.5:10975449-10976049,3.61,11,3.26,5,97.05,70.23,23.06,69.66,1
8384,>NT_037436.4:13533794-13534394,3.98,31,3.98,39,118.71,97.14,43.64,110.51,1
8385,>NC_004354.4:16563468-16564068,3.5,27,3.06,16,122.33,81.25,33.66,88.31,1
8386,>NT_037436.4:19830345-19830945,3.67,29,2.88,41,126.15,84.62,33.81,50.64,1
8387,>NT_033777.3:9359908-9360508,3.49,11,3.98,12,91.36,76.77,33.53,108.65,1
8388,>NT_037436.4:4849138-4849738,3.28,31,2.58,42,88.01,81.08,29.07,66.2,1
8389,>NT_033778.4:18167997-18168597,3.5,10,2.34,21,84.77,66.65,27.48,51.26,1
8390,>NT_033779.5:6558788-6559388,3.74,0,3.49,1,76.16,86.0,46.46,93.9,1
8391,>NC_004354.4:6839515-6840115,3.24,19,3.74,11,126.91,78.04,34.75,110.97,1
8392,>NT_033777.3:18718616-18719216,3.77,34,3.43,43,135.58,76.01,35.11,71.22,1
8393,>NT_033778.4:22333205-22333805,3.26,20,2.35,7,83.8,59.85,26.88,54.91,1
8394,>NT_037436.4:11495094-11495694,3.77,4,3.98,41,112.85,79.14,49.95,115.97,1
8395,>NT_033777.3:15857569-15858169,3.46,14,3.77,7,105.03,75.32,26.31,82.06,1
8396,>NT_037436.4:11459325-11459925,3.61,20,2.88,21,104.78,61.22,18.21,77.98,1
8397,>NT_037436.4:18887328-18887928,3.98,15,3.98,42,123.49,99.39,39.57,82.03,1
8398,>NT_033778.4:24031407-24032007,3.61,31,2.95,38,106.02,74.31,31.81,93.63,1
8399,>NC_004354.4:19605077-19605677,3.12,3,3.12,42,77.34,67.64,39.84,96.82,1
8400,>NT_033777.3:12437617-12438217,3.2,17,2.84,6,91.56,73.8,27.25,68.71,1
8401,>NT_033777.3:5356712-5357312,3.61,14,3.12,9,91.26,65.83,31.95,69.75,1
8402,>NT_033779.5:10432827-10433427,2.86,15,3.26,40,76.84,61.24,30.19,76.16,1
8403,>NT_037436.4:10875174-10875774,3.61,14,3.98,14,124.24,70.11,24.88,90.45,1
8404,>NT_033777.3:4733988-4734588,3.53,28,3.28,6,97.68,83.34,23.9,68.48,1
8405,>NT_033778.4:16749499-16750099,3.61,30,3.74,43,97.96,80.88,38.43,80.22,1
8406,>NT_033778.4:13496492-13497092,3.22,27,3.12,40,136.44,74.01,33.23,81.31,1
8407,>NT_033779.5:303606-304206,3.98,1,3.98,6,134.09,94.84,39.35,116.8,1
8408,>NT_033777.3:9020184-9020784,3.24,16,3.36,0,102.13,62.59,30.25,78.74,1
8409,>NT_033779.5:13637349-13637949,3.28,32,3.36,24,137.33,82.07,22.42,73.03,1
8410,>NT_037436.4:20514894-20515494,3.33,29,2.58,37,108.63,81.07,25.84,64.89,1
8411,>NT_033777.3:11993879-11994479,3.49,19,3.26,11,105.36,82.06,28.05,75.78,1
8412,>NC_004354.4:11430226-11430826,3.67,4,3.74,40,145.43,81.77,46.85,62.56,1
8413,>NT_033778.4:23157334-23157934,3.98,8,3.18,29,92.58,81.34,26.37,81.78,1
8414,>NT_033779.5:16886825-16887425,3.43,33,3.77,18,95.14,74.94,33.41,87.0,1
8415,>NC_004354.4:12234262-12234862,3.5,16,2.89,43,93.36,79.87,29.8,64.42,1
8416,>NT_037436.4:14942607-14943207,3.49,13,3.12,38,100.28,73.74,28.67,65.66,1
8417,>NT_033779.5:1428848-1429448,3.5,14,3.28,30,94.75,83.87,27.09,78.73,1
8418,>NC_004354.4:18888678-18889278,3.06,16,3.36,43,117.58,63.22,30.49,68.38,1
8419,>NT_033777.3:29036714-29037314,3.77,9,3.18,19,96.97,74.3,24.96,79.46,1
8420,>NT_033779.5:7030679-7031279,3.57,1,3.12,8,99.69,63.74,34.56,76.23,1
8421,>NC_004354.4:8478352-8478952,3.61,25,3.36,3,119.58,73.32,32.96,83.18,1
8422,>NT_037436.4:20264606-20265206,3.98,21,3.01,7,100.55,82.59,25.61,79.68,1
8423,>NT_033778.4:17088141-17088741,3.49,15,2.62,29,81.98,69.96,30.35,59.74,1
8424,>NT_033779.5:13410867-13411467,3.36,15,2.22,16,90.08,65.62,12.84,46.47,1
8425,>NT_033777.3:21266043-21266643,3.37,14,2.65,2,79.01,67.58,29.39,72.09,1
8426,>NC_004354.4:17154600-17155200,2.86,13,2.84,22,77.05,57.26,25.57,81.0,1
8427,>NT_033777.3:7251400-7252000,3.26,24,3.67,42,93.13,69.26,36.98,75.8,1
8428,>NT_037436.4:11572591-11573191,3.57,15,2.52,18,111.12,76.85,26.21,67.18,1
8429,>NT_033777.3:27951846-27952446,3.2,17,2.57,42,83.19,51.42,22.79,51.7,1
8430,>NT_033779.5:12929523-12930123,3.24,15,3.26,11,98.67,55.05,21.9,70.86,1
8431,>NT_033779.5:2047702-2048302,3.49,25,3.98,9,85.19,66.98,21.34,90.74,1
8432,>NT_037436.4:9002266-9002866,3.5,25,3.09,43,116.91,70.97,28.21,66.34,1
8433,>NT_033779.5:7014487-7015087,3.98,33,3.74,12,123.44,71.11,40.54,87.05,1
8434,>NT_037436.4:20382137-20382737,2.55,10,3.16,20,91.0,60.22,30.79,74.52,1
8435,>NT_037436.4:12997124-12997724,2.71,0,3.49,34,96.07,52.85,27.71,88.25,1
8436,>NT_033778.4:5707185-5707785,3.18,13,2.95,10,73.25,64.47,21.14,64.43,1
8437,>NT_037436.4:21836356-21836956,3.77,15,3.77,1,94.75,71.54,11.73,78.15,1
8438,>NT_033778.4:10811857-10812457,3.61,3,3.61,42,96.76,73.65,40.92,92.04,1
8439,>NT_033778.4:8169789-8170389,3.24,12,3.12,16,126.92,57.56,23.99,54.3,1
8440,>NT_037436.4:18989942-18990542,2.96,12,3.74,43,104.16,47.91,24.44,82.1,1
8441,>NC_004354.4:11816728-11817328,3.24,25,2.3,9,125.17,65.48,26.12,49.15,1
8442,>NT_037436.4:12137236-12137836,3.09,2,3.57,43,87.15,63.03,41.14,97.76,1
8443,>NT_037436.4:2263315-2263915,3.06,23,2.71,9,103.8,61.0,25.43,75.27,1
8444,>NT_037436.4:4246020-4246620,3.61,12,2.23,0,94.62,90.41,27.98,56.96,1
8445,>NT_033779.5:21663570-21664170,3.98,20,3.37,31,80.92,69.6,31.87,90.97,1
8446,>NT_033778.4:20254701-20255301,2.75,16,3.61,26,88.51,56.64,29.19,84.5,1
8447,>NT_033777.3:24881178-24881778,3.29,21,3.36,28,102.59,63.26,31.8,76.12,1
8448,>NC_004354.4:15887376-15887976,3.28,2,3.28,42,83.38,72.45,37.22,77.24,1
8449,>NT_033777.3:19885924-19886524,3.77,9,3.43,20,147.44,75.46,34.25,89.43,1
8450,>NT_033779.5:7226528-7227128,3.53,3,3.18,40,125.96,87.46,44.37,69.59,1
8451,>NC_004354.4:21041047-21041647,3.24,18,2.82,9,91.31,51.42,17.42,67.16,1
8452,>NC_004354.4:10482141-10482741,2.83,20,3.77,17,62.65,61.5,36.98,88.23,1
8453,>NT_033779.5:12097387-12097987,3.77,10,3.12,0,97.37,88.86,32.32,67.3,1
